INSTANCIA,PRONOSTICO,TEMPERATURA,HUMEDAD,VIENTO,JUGAR
5189,rainy,65,78,TRUE,YES
5190,rainy,93,100,FALSE,YES
5191,overcast,76,75,FALSE,NO
5192,rainy,11,78,TRUE,NO
5193,overcast,24,55,FALSE,NO
5194,overcast,40,93,FALSE,NO
5195,rainy,35,72,FALSE,YES
5196,rainy,23,39,TRUE,NO
5197,rainy,49,40,TRUE,YES
5198,overcast,84,95,TRUE,NO
5199,rainy,13,99,FALSE,YES
5200,overcast,37,73,FALSE,YES
5201,rainy,12,85,FALSE,YES
5202,rainy,73,100,TRUE,YES
5203,overcast,54,80,TRUE,YES
5204,rainy,21,39,FALSE,YES
5205,overcast,46,40,FALSE,NO
5206,rainy,54,84,TRUE,YES
5207,overcast,14,13,TRUE,YES
5208,overcast,72,12,TRUE,NO
5209,rainy,52,49,TRUE,YES
5210,rainy,76,97,TRUE,YES
5211,rainy,75,64,FALSE,YES
5212,overcast,19,53,FALSE,YES
5213,overcast,21,15,FALSE,NO
5214,overcast,70,77,TRUE,YES
5215,overcast,76,8,TRUE,NO
5216,rainy,19,81,TRUE,NO
5217,overcast,70,95,TRUE,YES
5218,rainy,11,26,FALSE,NO
5219,rainy,99,100,TRUE,NO
5220,rainy,89,35,FALSE,NO
5221,rainy,83,55,FALSE,YES
5222,rainy,90,24,TRUE,YES
5223,rainy,57,100,FALSE,YES
5224,overcast,52,9,TRUE,NO
5225,rainy,31,37,FALSE,NO
5226,rainy,44,6,TRUE,YES
5227,rainy,83,51,FALSE,NO
5228,overcast,37,6,FALSE,NO
5229,rainy,67,100,FALSE,NO
5230,rainy,39,81,FALSE,YES
5231,overcast,58,25,TRUE,YES
5232,rainy,47,97,TRUE,YES
5233,overcast,31,24,FALSE,NO
5234,rainy,88,77,TRUE,NO
5235,rainy,62,67,FALSE,YES
5236,rainy,72,83,TRUE,NO
5237,overcast,40,96,FALSE,NO
5238,overcast,49,66,FALSE,NO
5239,rainy,87,99,TRUE,NO
5240,rainy,8,23,FALSE,NO
5241,rainy,50,83,TRUE,YES
5242,overcast,14,18,FALSE,NO
5243,rainy,19,74,FALSE,NO
5244,rainy,68,92,FALSE,YES
5245,rainy,70,10,FALSE,NO
5246,overcast,40,53,FALSE,YES
5247,rainy,97,37,FALSE,NO
5248,rainy,25,96,FALSE,YES
5249,rainy,76,30,TRUE,NO
5250,overcast,75,62,TRUE,YES
5251,rainy,25,79,FALSE,NO
5252,rainy,70,24,FALSE,NO
5253,rainy,81,33,TRUE,NO
5254,rainy,53,2,FALSE,NO
5255,rainy,99,16,TRUE,YES
5256,overcast,30,86,FALSE,NO
5257,rainy,76,90,TRUE,NO
5258,overcast,35,53,FALSE,NO
5259,rainy,61,64,FALSE,NO
5260,overcast,51,37,FALSE,NO
5261,rainy,56,83,TRUE,NO
5262,overcast,75,27,TRUE,YES
5263,overcast,36,92,TRUE,NO
5264,rainy,3,45,TRUE,YES
5265,overcast,31,100,FALSE,YES
5266,rainy,24,57,TRUE,YES
5267,rainy,20,86,TRUE,NO
5268,rainy,1,78,FALSE,YES
5269,overcast,3,39,FALSE,YES
5270,rainy,58,66,FALSE,YES
5271,overcast,82,27,TRUE,NO
5272,overcast,66,3,TRUE,NO
5273,rainy,13,58,FALSE,NO
5274,rainy,87,49,FALSE,NO
5275,rainy,43,7,TRUE,NO
5276,rainy,47,52,FALSE,YES
5277,rainy,50,8,TRUE,NO
5278,overcast,82,21,TRUE,NO
5279,rainy,93,99,TRUE,YES
5280,overcast,64,35,FALSE,NO
5281,overcast,28,94,TRUE,NO
5282,rainy,8,3,FALSE,YES
5283,rainy,1,54,FALSE,YES
5284,overcast,73,39,FALSE,YES
5285,overcast,54,88,TRUE,NO
5286,rainy,93,59,TRUE,YES
5287,rainy,35,49,TRUE,YES
5288,overcast,50,20,TRUE,NO
5289,rainy,70,32,TRUE,YES
5290,overcast,82,62,TRUE,NO
5291,rainy,36,62,FALSE,YES
5292,overcast,66,8,FALSE,NO
5293,overcast,7,37,TRUE,NO
5294,overcast,13,9,FALSE,NO
5295,overcast,56,63,FALSE,YES
5296,rainy,10,5,FALSE,NO
5297,overcast,100,100,FALSE,NO
5298,rainy,46,33,FALSE,NO
5299,overcast,34,25,TRUE,YES
5300,overcast,66,95,FALSE,NO
5301,rainy,55,65,TRUE,NO
5302,overcast,51,97,FALSE,YES
5303,rainy,8,31,TRUE,NO
5304,overcast,70,18,FALSE,NO
5305,overcast,90,51,TRUE,NO
5306,overcast,99,17,TRUE,YES
5307,rainy,87,78,FALSE,NO
5308,rainy,85,38,FALSE,NO
5309,overcast,2,12,TRUE,YES
5310,rainy,14,98,TRUE,NO
5311,rainy,57,93,FALSE,YES
5312,rainy,5,38,TRUE,NO
5313,rainy,88,73,TRUE,NO
5314,overcast,39,13,TRUE,NO
5315,overcast,96,99,TRUE,NO
5316,rainy,63,85,TRUE,NO
5317,rainy,85,33,FALSE,NO
5318,overcast,13,5,FALSE,NO
5319,rainy,76,21,FALSE,NO
5320,overcast,91,97,FALSE,YES
5321,rainy,16,7,TRUE,NO
5322,rainy,90,46,TRUE,NO
5323,rainy,86,2,TRUE,YES
5324,rainy,67,11,TRUE,YES
5325,rainy,26,90,FALSE,YES
5326,rainy,98,56,FALSE,YES
5327,rainy,21,40,FALSE,NO
5328,overcast,88,30,FALSE,NO
5329,rainy,10,18,FALSE,NO
5330,rainy,73,68,FALSE,YES
5331,rainy,94,60,TRUE,YES
5332,rainy,98,44,TRUE,YES
5333,overcast,81,93,TRUE,NO
5334,overcast,57,87,TRUE,YES
5335,rainy,8,2,FALSE,NO
5336,overcast,99,71,TRUE,NO
5337,rainy,18,1,FALSE,NO
5338,overcast,35,18,FALSE,NO
5339,rainy,34,81,FALSE,NO
5340,overcast,44,42,FALSE,YES
5341,rainy,1,56,TRUE,NO
5342,rainy,24,6,TRUE,NO
5343,rainy,24,82,FALSE,NO
5344,rainy,88,89,TRUE,NO
5345,overcast,55,10,TRUE,NO
5346,rainy,35,1,TRUE,NO
5347,rainy,13,61,TRUE,NO
5348,overcast,86,71,TRUE,YES
5349,rainy,65,83,TRUE,YES
5350,rainy,60,14,FALSE,NO
5351,overcast,44,75,FALSE,YES
5352,overcast,15,82,TRUE,YES
5353,rainy,41,63,FALSE,YES
5354,rainy,54,53,FALSE,NO
5355,rainy,98,26,FALSE,NO
5356,overcast,31,93,FALSE,NO
5357,rainy,41,58,TRUE,YES
5358,rainy,33,94,TRUE,NO
5359,rainy,47,61,FALSE,YES
5360,rainy,36,44,FALSE,NO
5361,overcast,16,87,TRUE,NO
5362,overcast,57,16,FALSE,NO
5363,rainy,42,80,FALSE,YES
5364,rainy,42,61,TRUE,NO
5365,rainy,31,89,TRUE,NO
5366,rainy,53,66,TRUE,YES
5367,rainy,52,71,TRUE,YES
5368,overcast,33,26,TRUE,YES
5369,rainy,47,39,TRUE,NO
5370,rainy,59,14,FALSE,YES
5371,rainy,73,9,TRUE,YES
5372,overcast,8,28,TRUE,YES
5373,rainy,58,56,FALSE,YES
5374,rainy,73,53,FALSE,YES
5375,rainy,29,80,TRUE,NO
5376,rainy,15,43,FALSE,YES
5377,rainy,24,51,FALSE,YES
5378,rainy,4,60,FALSE,YES
5379,rainy,7,86,TRUE,NO
5380,rainy,92,90,TRUE,NO
5381,rainy,79,29,FALSE,YES
5382,rainy,37,32,TRUE,NO
5383,rainy,60,62,TRUE,YES
5384,rainy,40,85,FALSE,NO
5385,rainy,80,39,TRUE,NO
5386,rainy,20,89,TRUE,YES
5387,rainy,38,21,FALSE,YES
5388,rainy,35,30,TRUE,NO
5389,rainy,64,18,FALSE,NO
5390,rainy,28,64,FALSE,YES
5391,rainy,50,62,FALSE,YES
5392,rainy,100,23,FALSE,NO
5393,overcast,40,10,TRUE,NO
5394,rainy,8,59,FALSE,NO
5395,rainy,63,23,TRUE,NO
5396,overcast,47,68,TRUE,NO
5397,rainy,92,74,TRUE,NO
5398,rainy,36,66,FALSE,NO
5399,overcast,72,38,FALSE,NO
5400,rainy,46,67,TRUE,NO
5401,rainy,2,87,FALSE,YES
5402,rainy,66,68,TRUE,YES
5403,rainy,67,3,FALSE,NO
5404,rainy,32,1,FALSE,NO
5405,rainy,76,92,TRUE,NO
5406,overcast,33,44,FALSE,NO
5407,rainy,51,66,FALSE,NO
5408,rainy,78,35,TRUE,NO
5409,rainy,49,30,TRUE,YES
5410,overcast,89,23,FALSE,YES
5411,rainy,64,70,FALSE,NO
5412,rainy,87,85,TRUE,YES
5413,rainy,5,59,TRUE,NO
5414,overcast,8,81,FALSE,YES
5415,rainy,41,35,TRUE,YES
5416,rainy,15,76,TRUE,NO
5417,overcast,41,71,TRUE,YES
5418,rainy,39,72,TRUE,NO
5419,rainy,59,66,FALSE,NO
5420,rainy,33,60,TRUE,NO
5421,rainy,18,89,FALSE,NO
5422,overcast,90,32,FALSE,NO
5423,rainy,97,25,TRUE,NO
5424,rainy,89,78,FALSE,YES
5425,overcast,14,100,TRUE,YES
5426,rainy,76,32,TRUE,NO
5427,rainy,46,17,TRUE,NO
5428,overcast,50,85,FALSE,NO
5429,overcast,59,11,FALSE,NO
5430,rainy,66,25,FALSE,YES
5431,rainy,73,95,FALSE,YES
5432,rainy,13,76,FALSE,YES
5433,rainy,56,67,FALSE,YES
5434,rainy,31,52,TRUE,YES
5435,overcast,8,34,FALSE,YES
5436,rainy,77,20,FALSE,YES
5437,rainy,34,75,FALSE,NO
5438,overcast,59,74,TRUE,YES
5439,overcast,69,43,FALSE,YES
5440,overcast,12,39,FALSE,YES
5441,overcast,28,7,TRUE,NO
5442,rainy,45,76,TRUE,NO
5443,rainy,56,2,FALSE,NO
5444,rainy,23,99,FALSE,YES
5445,overcast,17,34,FALSE,NO
5446,overcast,6,98,FALSE,NO
5447,overcast,85,78,FALSE,YES
5448,rainy,98,28,FALSE,YES
5449,rainy,56,25,FALSE,NO
5450,rainy,99,74,TRUE,NO
5451,rainy,54,67,FALSE,NO
5452,overcast,92,31,FALSE,NO
5453,rainy,61,73,FALSE,NO
5454,rainy,73,42,TRUE,NO
5455,rainy,23,4,FALSE,NO
5456,rainy,39,69,TRUE,YES
5457,overcast,76,91,FALSE,NO
5458,rainy,38,60,FALSE,YES
5459,overcast,6,79,TRUE,YES
5460,rainy,98,63,FALSE,NO
5461,rainy,54,13,FALSE,YES
5462,rainy,50,54,TRUE,YES
5463,overcast,35,19,TRUE,NO
5464,rainy,86,43,TRUE,NO
5465,rainy,100,69,TRUE,NO
5466,overcast,26,7,TRUE,NO
5467,rainy,7,45,TRUE,NO
5468,overcast,98,14,TRUE,NO
5469,overcast,13,98,FALSE,YES
5470,rainy,2,35,TRUE,NO
5471,overcast,45,38,FALSE,NO
5472,rainy,68,83,TRUE,NO
5473,rainy,25,72,TRUE,NO
5474,overcast,64,98,FALSE,YES
5475,overcast,73,70,FALSE,YES
5476,overcast,32,73,FALSE,NO
5477,overcast,79,66,FALSE,NO
5478,overcast,56,89,FALSE,NO
5479,overcast,78,63,FALSE,NO
5480,rainy,1,15,FALSE,NO
5481,overcast,93,68,TRUE,YES
5482,rainy,73,72,FALSE,NO
5483,rainy,3,85,TRUE,NO
5484,overcast,56,35,FALSE,YES
5485,rainy,46,80,TRUE,NO
5486,overcast,59,3,FALSE,YES
5487,rainy,8,88,FALSE,YES
5488,rainy,32,79,TRUE,NO
5489,rainy,44,24,FALSE,YES
5490,overcast,19,97,TRUE,NO
5491,rainy,5,33,TRUE,NO
5492,rainy,25,11,TRUE,YES
5493,rainy,61,9,TRUE,NO
5494,rainy,50,73,FALSE,YES
5495,rainy,60,61,TRUE,YES
5496,overcast,33,53,FALSE,YES
5497,overcast,44,37,FALSE,YES
5498,overcast,65,79,TRUE,NO
5499,overcast,39,64,TRUE,NO
5500,rainy,2,11,TRUE,YES
5501,rainy,79,45,TRUE,NO
5502,rainy,71,35,FALSE,YES
5503,rainy,27,29,FALSE,YES
5504,rainy,1,12,TRUE,NO
5505,overcast,35,78,FALSE,NO
5506,rainy,90,48,FALSE,YES
5507,rainy,22,42,FALSE,NO
5508,rainy,22,59,FALSE,YES
5509,rainy,53,2,TRUE,YES
5510,rainy,21,98,TRUE,YES
5511,overcast,44,44,FALSE,NO
5512,rainy,49,23,FALSE,NO
5513,rainy,72,90,TRUE,NO
5514,rainy,8,76,TRUE,YES
5515,overcast,26,27,TRUE,NO
5516,overcast,75,22,TRUE,NO
5517,rainy,88,50,FALSE,NO
5518,rainy,36,53,FALSE,NO
5519,rainy,65,66,TRUE,NO
5520,rainy,32,96,FALSE,YES
5521,overcast,73,91,FALSE,YES
5522,rainy,42,51,TRUE,YES
5523,rainy,99,66,FALSE,YES
5524,rainy,61,60,TRUE,NO
5525,overcast,24,100,TRUE,YES
5526,rainy,49,71,TRUE,YES
5527,rainy,18,77,FALSE,YES
5528,rainy,20,68,TRUE,NO
5529,overcast,47,19,TRUE,NO
5530,rainy,44,4,FALSE,NO
5531,overcast,58,73,FALSE,NO
5532,overcast,13,41,FALSE,YES
5533,rainy,17,79,TRUE,YES
5534,rainy,33,68,FALSE,YES
5535,rainy,13,86,FALSE,YES
5536,overcast,92,7,FALSE,YES
5537,rainy,96,46,TRUE,YES
5538,overcast,45,46,TRUE,YES
5539,rainy,9,54,FALSE,NO
5540,rainy,96,6,FALSE,NO
5541,rainy,69,41,TRUE,NO
5542,rainy,36,24,TRUE,NO
5543,rainy,31,42,TRUE,YES
5544,rainy,78,85,TRUE,NO
5545,rainy,4,94,FALSE,YES
5546,rainy,65,83,TRUE,NO
5547,rainy,23,97,FALSE,NO
5548,rainy,7,60,TRUE,NO
5549,rainy,80,89,FALSE,YES
5550,rainy,56,41,FALSE,YES
5551,overcast,21,66,TRUE,YES
5552,rainy,48,94,FALSE,NO
5553,overcast,43,36,TRUE,YES
5554,rainy,48,14,TRUE,NO
5555,overcast,25,96,FALSE,NO
5556,overcast,62,50,TRUE,YES
5557,overcast,11,91,TRUE,NO
5558,rainy,50,86,FALSE,YES
5559,rainy,89,47,FALSE,YES
5560,overcast,21,53,FALSE,NO
5561,rainy,17,5,FALSE,YES
5562,rainy,3,25,FALSE,YES
5563,rainy,24,61,TRUE,NO
5564,rainy,62,59,FALSE,YES
5565,overcast,14,64,FALSE,NO
5566,rainy,28,4,TRUE,YES
5567,overcast,44,64,FALSE,YES
5568,rainy,71,7,TRUE,YES
5569,rainy,90,69,FALSE,YES
5570,overcast,54,16,FALSE,NO
5571,overcast,1,43,FALSE,YES
5572,rainy,33,72,TRUE,YES
5573,rainy,80,99,FALSE,YES
5574,rainy,53,3,TRUE,YES
5575,rainy,66,90,TRUE,NO
5576,overcast,78,25,TRUE,YES
5577,rainy,19,1,TRUE,NO
5578,rainy,20,53,TRUE,YES
5579,overcast,18,59,FALSE,NO
5580,overcast,27,60,FALSE,NO
5581,rainy,52,46,TRUE,NO
5582,overcast,23,74,FALSE,NO
5583,rainy,71,42,FALSE,YES
5584,overcast,55,98,FALSE,NO
5585,rainy,2,20,FALSE,YES
5586,rainy,35,51,FALSE,NO
5587,rainy,3,50,TRUE,NO
5588,rainy,68,83,TRUE,YES
5589,overcast,18,71,TRUE,NO
5590,rainy,37,51,FALSE,NO
5591,overcast,75,2,TRUE,YES
5592,rainy,33,52,FALSE,YES
5593,rainy,85,45,FALSE,NO
5594,rainy,7,23,FALSE,YES
5595,rainy,63,100,TRUE,NO
5596,rainy,58,90,FALSE,YES
5597,rainy,54,68,TRUE,NO
5598,rainy,88,7,TRUE,NO
5599,overcast,30,90,TRUE,NO
5600,overcast,14,86,FALSE,YES
5601,overcast,40,26,TRUE,NO
5602,rainy,61,68,TRUE,NO
5603,rainy,87,57,TRUE,YES
5604,rainy,85,95,FALSE,NO
5605,rainy,64,73,TRUE,NO
5606,overcast,72,42,TRUE,NO
5607,rainy,71,59,TRUE,NO
5608,rainy,40,84,FALSE,NO
5609,overcast,49,2,FALSE,NO
5610,overcast,38,32,FALSE,YES
5611,overcast,84,72,FALSE,NO
5612,overcast,11,66,TRUE,YES
5613,rainy,25,55,FALSE,NO
5614,rainy,35,75,FALSE,NO
5615,overcast,87,62,FALSE,YES
5616,rainy,34,40,TRUE,NO
5617,rainy,8,40,TRUE,NO
5618,overcast,69,10,TRUE,YES
5619,rainy,28,61,FALSE,YES
5620,rainy,78,24,TRUE,NO
5621,rainy,8,66,TRUE,YES
5622,rainy,94,3,TRUE,NO
5623,overcast,100,30,FALSE,YES
5624,overcast,64,91,FALSE,YES
5625,rainy,85,12,TRUE,NO
5626,overcast,56,98,FALSE,YES
5627,rainy,99,6,FALSE,NO
5628,rainy,50,5,FALSE,YES
5629,rainy,1,98,FALSE,NO
5630,rainy,68,23,TRUE,YES
5631,rainy,76,20,TRUE,YES
5632,rainy,82,71,FALSE,NO
5633,overcast,98,28,TRUE,YES
5634,rainy,20,32,TRUE,NO
5635,rainy,99,38,TRUE,NO
5636,rainy,52,23,TRUE,NO
5637,rainy,34,12,FALSE,NO
5638,overcast,73,58,TRUE,NO
5639,rainy,90,16,FALSE,NO
5640,rainy,65,5,TRUE,YES
5641,overcast,71,88,FALSE,NO
5642,rainy,37,61,TRUE,NO
5643,rainy,90,14,FALSE,YES
5644,overcast,97,43,TRUE,YES
5645,rainy,51,52,FALSE,YES
5646,overcast,4,13,FALSE,NO
5647,rainy,45,66,FALSE,NO
5648,overcast,90,48,TRUE,YES
5649,rainy,43,57,FALSE,NO
5650,rainy,93,47,TRUE,NO
5651,rainy,55,38,TRUE,NO
5652,rainy,96,10,FALSE,NO
5653,rainy,72,65,FALSE,NO
5654,rainy,70,26,FALSE,YES
5655,rainy,95,74,TRUE,YES
5656,rainy,1,34,FALSE,YES
5657,rainy,74,82,TRUE,YES
5658,overcast,20,40,FALSE,NO
5659,rainy,62,24,TRUE,NO
5660,overcast,84,8,TRUE,NO
5661,rainy,16,56,FALSE,NO
5662,rainy,92,8,TRUE,NO
5663,rainy,46,15,FALSE,YES
5664,rainy,87,98,FALSE,YES
5665,rainy,61,30,TRUE,YES
5666,rainy,99,39,FALSE,NO
5667,overcast,25,95,TRUE,YES
5668,rainy,38,54,FALSE,NO
5669,overcast,78,79,FALSE,NO
5670,rainy,64,89,FALSE,YES
5671,rainy,95,24,TRUE,NO
5672,rainy,75,19,TRUE,NO
5673,rainy,33,30,FALSE,NO
5674,rainy,62,49,TRUE,YES
5675,rainy,68,76,TRUE,YES
5676,rainy,79,38,TRUE,NO
5677,rainy,50,95,TRUE,NO
5678,rainy,49,88,FALSE,NO
5679,overcast,66,66,FALSE,YES
5680,overcast,84,98,TRUE,YES
5681,rainy,39,59,TRUE,YES
5682,overcast,97,24,TRUE,YES
5683,rainy,39,75,TRUE,NO
5684,rainy,61,59,TRUE,YES
5685,overcast,72,51,TRUE,NO
5686,rainy,8,27,TRUE,NO
5687,overcast,73,99,FALSE,YES
5688,rainy,9,67,TRUE,YES
5689,overcast,91,82,FALSE,YES
5690,rainy,75,80,FALSE,YES
5691,rainy,74,46,TRUE,NO
5692,rainy,23,70,TRUE,YES
5693,rainy,50,14,FALSE,YES
5694,rainy,10,49,FALSE,YES
5695,rainy,94,38,FALSE,YES
5696,rainy,100,30,FALSE,YES
5697,rainy,76,67,TRUE,YES
5698,rainy,54,70,FALSE,NO
5699,rainy,82,54,TRUE,YES
5700,rainy,92,40,FALSE,YES
5701,overcast,53,63,TRUE,NO
5702,rainy,62,98,FALSE,YES
5703,rainy,65,84,FALSE,NO
5704,overcast,38,89,FALSE,NO
5705,overcast,100,28,TRUE,YES
5706,overcast,98,23,FALSE,NO
5707,rainy,38,37,TRUE,NO
5708,rainy,92,98,FALSE,NO
5709,rainy,86,20,TRUE,YES
5710,rainy,75,79,FALSE,YES
5711,overcast,35,11,FALSE,YES
5712,rainy,71,92,FALSE,YES
5713,overcast,60,61,FALSE,YES
5714,overcast,30,60,FALSE,YES
5715,rainy,53,25,FALSE,YES
5716,rainy,18,85,FALSE,YES
5717,rainy,87,7,FALSE,NO
5718,rainy,23,94,FALSE,YES
5719,rainy,61,64,TRUE,NO
5720,rainy,64,37,TRUE,NO
5721,overcast,23,9,FALSE,NO
5722,overcast,73,81,FALSE,NO
5723,rainy,8,30,FALSE,NO
5724,overcast,70,64,FALSE,NO
5725,rainy,18,1,TRUE,NO
5726,rainy,54,82,FALSE,YES
5727,rainy,73,9,TRUE,YES
5728,rainy,79,88,TRUE,NO
5729,rainy,73,74,FALSE,NO
5730,rainy,4,20,FALSE,YES
5731,rainy,61,91,TRUE,YES
5732,rainy,2,27,TRUE,NO
5733,overcast,100,32,FALSE,YES
5734,rainy,27,28,TRUE,NO
5735,overcast,73,46,FALSE,YES
5736,rainy,39,31,TRUE,NO
5737,rainy,60,2,TRUE,NO
5738,rainy,31,13,FALSE,NO
5739,rainy,77,44,FALSE,NO
5740,rainy,97,95,TRUE,YES
5741,rainy,23,57,FALSE,NO
5742,rainy,35,2,FALSE,NO
5743,rainy,50,54,FALSE,YES
5744,rainy,18,92,TRUE,NO
5745,rainy,64,41,TRUE,YES
5746,rainy,73,25,FALSE,YES
5747,rainy,76,87,TRUE,NO
5748,rainy,21,56,TRUE,NO
5749,rainy,18,75,FALSE,YES
5750,rainy,29,57,FALSE,NO
5751,rainy,52,61,FALSE,YES
5752,overcast,65,60,TRUE,NO
5753,overcast,6,59,FALSE,NO
5754,rainy,82,57,TRUE,YES
5755,overcast,93,86,TRUE,YES
5756,overcast,92,28,FALSE,YES
5757,overcast,62,20,TRUE,NO
5758,rainy,76,31,FALSE,YES
5759,rainy,98,29,TRUE,YES
5760,rainy,15,2,TRUE,YES
5761,rainy,13,44,FALSE,NO
5762,rainy,4,56,TRUE,NO
5763,rainy,44,3,FALSE,YES
5764,rainy,1,19,FALSE,YES
5765,rainy,25,17,TRUE,YES
5766,rainy,61,14,FALSE,NO
5767,rainy,69,41,TRUE,YES
5768,rainy,39,1,TRUE,YES
5769,overcast,21,18,FALSE,NO
5770,overcast,47,16,TRUE,NO
5771,overcast,64,68,TRUE,YES
5772,overcast,63,51,TRUE,NO
5773,rainy,28,97,TRUE,NO
5774,rainy,17,28,TRUE,YES
5775,rainy,34,57,TRUE,NO
5776,rainy,8,83,FALSE,YES
5777,rainy,38,63,TRUE,YES
5778,rainy,35,85,FALSE,NO
5779,rainy,20,90,FALSE,YES
5780,rainy,93,61,TRUE,NO
5781,rainy,38,56,FALSE,NO
5782,overcast,72,100,TRUE,YES
5783,rainy,81,13,FALSE,NO
5784,overcast,73,53,FALSE,NO
5785,rainy,10,44,FALSE,YES
5786,rainy,15,44,TRUE,NO
5787,rainy,41,13,TRUE,NO
5788,overcast,81,19,TRUE,NO
5789,rainy,43,46,FALSE,NO
5790,rainy,95,61,TRUE,NO
5791,overcast,47,14,FALSE,NO
5792,rainy,73,60,TRUE,NO
5793,rainy,35,27,FALSE,YES
5794,rainy,29,38,FALSE,YES
5795,rainy,84,87,FALSE,YES
5796,rainy,20,65,FALSE,YES
5797,overcast,1,28,FALSE,NO
5798,rainy,8,47,TRUE,YES
5799,rainy,46,4,FALSE,YES
5800,rainy,88,3,FALSE,YES
5801,overcast,56,37,FALSE,NO
5802,rainy,10,86,TRUE,YES
5803,rainy,30,21,FALSE,NO
5804,rainy,6,85,FALSE,YES
5805,rainy,72,61,FALSE,NO
5806,rainy,45,95,FALSE,NO
5807,rainy,74,38,FALSE,YES
5808,rainy,76,70,FALSE,NO
5809,rainy,60,67,FALSE,YES
5810,rainy,32,60,TRUE,NO
5811,rainy,75,8,TRUE,YES
5812,rainy,20,85,TRUE,NO
5813,rainy,2,59,FALSE,NO
5814,rainy,3,95,FALSE,YES
5815,rainy,92,51,TRUE,NO
5816,rainy,6,2,TRUE,NO
5817,rainy,26,62,FALSE,NO
5818,rainy,73,82,TRUE,NO
5819,overcast,19,33,TRUE,YES
5820,rainy,57,55,TRUE,NO
5821,overcast,35,59,TRUE,NO
5822,rainy,59,3,FALSE,YES
5823,rainy,80,69,FALSE,YES
5824,rainy,42,78,TRUE,YES
5825,rainy,1,69,FALSE,YES
5826,rainy,27,87,FALSE,YES
5827,rainy,100,94,TRUE,NO
5828,rainy,33,53,FALSE,YES
5829,rainy,71,43,TRUE,NO
5830,rainy,8,33,FALSE,YES
5831,rainy,49,64,TRUE,NO
5832,rainy,39,12,FALSE,NO
5833,overcast,46,68,FALSE,NO
5834,rainy,56,5,FALSE,YES
5835,rainy,59,69,TRUE,NO
5836,rainy,39,86,TRUE,NO
5837,rainy,47,23,TRUE,NO
5838,rainy,74,83,FALSE,NO
5839,overcast,15,63,TRUE,YES
5840,overcast,83,1,FALSE,NO
5841,rainy,25,55,TRUE,YES
5842,rainy,97,45,TRUE,YES
5843,rainy,92,23,TRUE,YES
5844,rainy,16,1,TRUE,NO
5845,rainy,45,50,FALSE,NO
5846,overcast,100,77,FALSE,YES
5847,rainy,73,9,FALSE,NO
5848,rainy,49,99,TRUE,YES
5849,overcast,50,34,FALSE,YES
5850,overcast,32,46,TRUE,YES
5851,rainy,5,15,FALSE,NO
5852,rainy,51,24,FALSE,YES
5853,rainy,4,43,FALSE,NO
5854,rainy,92,19,FALSE,NO
5855,rainy,13,73,TRUE,YES
5856,rainy,14,22,FALSE,YES
5857,overcast,46,50,FALSE,YES
5858,rainy,68,27,TRUE,NO
5859,overcast,69,50,FALSE,YES
5860,rainy,97,37,FALSE,YES
5861,rainy,18,98,TRUE,YES
5862,rainy,44,97,FALSE,NO
5863,rainy,53,31,TRUE,YES
5864,overcast,57,97,TRUE,YES
5865,rainy,67,91,TRUE,YES
5866,rainy,58,89,FALSE,NO
5867,overcast,12,30,TRUE,NO
5868,rainy,61,77,FALSE,NO
5869,rainy,75,82,TRUE,NO
5870,overcast,61,27,FALSE,YES
5871,rainy,50,61,FALSE,YES
5872,rainy,75,71,FALSE,YES
5873,overcast,38,39,TRUE,YES
5874,overcast,91,18,FALSE,YES
5875,overcast,6,56,TRUE,YES
5876,rainy,84,25,FALSE,NO
5877,rainy,25,30,TRUE,NO
5878,rainy,27,25,FALSE,NO
5879,overcast,96,20,TRUE,NO
5880,rainy,33,75,FALSE,NO
5881,overcast,41,41,TRUE,YES
5882,rainy,16,53,TRUE,YES
5883,overcast,44,15,FALSE,YES
5884,rainy,6,83,FALSE,YES
5885,rainy,47,37,TRUE,NO
5886,rainy,94,87,FALSE,NO
5887,overcast,4,40,FALSE,YES
5888,rainy,12,67,TRUE,NO
5889,rainy,13,74,FALSE,NO
5890,overcast,15,69,TRUE,YES
5891,rainy,61,68,TRUE,NO
5892,overcast,44,47,FALSE,NO
5893,rainy,61,39,FALSE,NO
5894,rainy,1,65,TRUE,NO
5895,rainy,29,40,TRUE,NO
5896,overcast,25,82,TRUE,YES
5897,overcast,79,26,TRUE,YES
5898,rainy,48,65,TRUE,YES
5899,overcast,36,43,TRUE,YES
5900,overcast,69,40,FALSE,YES
5901,rainy,79,92,TRUE,NO
5902,overcast,34,57,FALSE,NO
5903,overcast,66,87,TRUE,YES
5904,rainy,72,93,FALSE,NO
5905,rainy,55,39,TRUE,NO
5906,rainy,29,81,FALSE,NO
5907,overcast,36,38,TRUE,YES
5908,overcast,31,60,TRUE,YES
5909,rainy,42,8,FALSE,YES
5910,rainy,15,28,FALSE,YES
5911,rainy,36,56,TRUE,YES
5912,overcast,19,91,TRUE,YES
5913,rainy,79,16,FALSE,YES
5914,rainy,66,44,TRUE,YES
5915,rainy,60,64,FALSE,NO
5916,overcast,3,42,TRUE,NO
5917,rainy,16,26,TRUE,YES
5918,overcast,96,9,FALSE,YES
5919,rainy,91,14,TRUE,NO
5920,overcast,1,43,FALSE,NO
5921,rainy,17,97,FALSE,YES
5922,rainy,74,14,FALSE,YES
